student_id,19/20_1,19/20_2,20/21_1,20/21_2,21/22_1,21/22_2,22/23_1,22/23_2,23/24_1,23/24_2,24/25_1,24/25_2
63230384,[],[],[],[],[],[],[],[],"['63203', '63205', '63202', '63204', '63277']","['63212', '63209', '63215', '63278', '63207']","['63203', '63202']","['63209', '63207', '63278']"
63230385,[],[],[],[],[],[],[],[],"['63702', '63703', '63705', '63701', '63704']","['63709', '63706', '63710', '63707', '63708']",,
63230386,[],[],[],[],[],[],[],[],"['63705', '63702', '63704', '63703', '63701']","['63709', '63706', '63710', '63707', '63708']",,
63230387,[],[],[],[],[],[],[],[],"['63203', '63205', '63277', '63202', '63204']","['63209', '63207', '63212', '63215', '63278']","['63218', '63213', '63279', '63208', '63283', '63738']","['63280', '63219', '63216', '63217']"
63230388,[],[],[],[],[],[],[],[],"['63203', '63205', '63277', '63202', '63204']","['63209', '63207', '63212', '63215', '63278']","['63208', '63277', '63218']","['63209', '63278']"
63230389,[],[],[],[],[],[],[],[],"['63203', '63205', '63277', '63202', '63204']","['63209', '63207', '63212', '63215', '63278']","['63277', '63213']","['63209', '63207', '63278']"
63230390,[],[],[],[],[],[],[],[],"['63203', '63204', '63202', '63205', '63277']","['63278', '63209', '63207', '63215', '63212']","['63205', '63277']","['63278', '63209']"
63230392,[],[],[],[],[],[],[],[],"['63203', '63205', '63204', '63277', '63202']","['63209', '63215', '63207', '63278', '63212']","['63283', '63205']","['63207', '63209', '63278']"
63230393,[],[],[],[],[],[],[],[],"['63203', '63205', '63204', '63277', '63202']","['63209', '63215', '63207', '63278', '63212']",,
63230394,[],[],[],[],[],[],[],[],"['63203', '63205', '63204', '63277', '63202']","['63215', '63209', '63207', '63278', '63212']",,
63230395,[],[],[],[],[],[],[],[],"['63204', '63277']","['63212', '63278']",,
63230400,[],[],[],[],[],[],[],[],"['63203', '63205', '63277', '63204', '63202']","['63212', '63209', '63215', '63207', '63278']","['63283', '63279', '63277']","['63209', '63278', '63280']"
63230401,[],[],[],[],[],[],[],[],"['63203', '63205', '63277', '63204', '63202']","['63212', '63209', '63215', '63207', '63278']","['63205', '63277']","['63207', '63209', '63278']"
63230407,[],[],[],[],[],[],[],[],"['63204', '63277']","['63212', '63278']","['63279', '63208', '63283']","['63280', '63220', '63209', '63278']"
63230408,[],[],[],[],[],[],[],[],"['63203', '63205', '63277', '63204', '63202']","['63212', '63278', '63209', '63215', '63207']","['63283', '63213', '63205']","['63209', '63216', '63278']"
63230410,[],[],[],[],[],[],[],[],"['63203', '63205', '63204', '63277', '63202']","['63212', '63207', '63278', '63209', '63215']","['63283', '63202', '63205']","['63207', '63278']"
63230411,[],[],[],[],[],[],[],[],"['63203', '63205', '63204', '63277', '63202']","['63207', '63209', '63212', '63215', '63278']","['63213', '63205', '63277']","['63207', '63278']"
63230412,[],[],[],[],[],[],[],[],"['63203', '63205', '63204', '63277', '63202']","['63207', '63209', '63212', '63215', '63278']","['63218', '63213', '63279', '63208', '63283']","['63216', '63280', '63219', '63217']"
63230413,[],[],[],[],[],[],[],[],"['63702', '63705', '63704', '63703', '63701']","['63709', '63706', '63707', '63710', '63708']","['63712', '63711', '63717', '63714', '63715']","['63726', '63706', '63721', '63723', '63725', '63728']"
63230415,[],[],[],[],[],[],[],[],"['63203', '63205', '63204', '63277', '63202']","['63207', '63209', '63212', '63215', '63278']",,
63230417,[],[],[],[],[],[],[],[],"['63204', '63277']","['63212', '63278']",['63277'],"['63278', '63212']"
63230419,[],[],[],[],[],[],[],[],"['63203', '63202', '63205', '63204', '63277']","['63209', '63212', '63215', '63207', '63278']",,
63230421,[],[],[],[],[],[],[],[],"['63203', '63202', '63205', '63204', '63277']","['63209', '63212', '63215', '63207', '63278']","['63213', '63208', '63277']","['63209', '63216', '63278']"
63230423,[],[],[],[],[],[],[],[],"['63702', '63703', '63705', '63704', '63701']","['63709', '63708', '63710', '63706', '63707']","['63716', '63720', '63711', '63714']","['63721', '63723', '63725', '63765', '63727']"
63230424,[],[],[],[],[],[],[],[],"['63203', '63202', '63205', '63204', '63277']","['63215', '63209', '63278', '63212', '63207']","['63202', '63205', '63277']","['63209', '63215', '63212', '63278']"
63230432,[],[],[],[],[],[],[],[],"['63702', '63703', '63705', '63704', '63701']","['63709', '63708', '63707', '63710', '63706']",,
63230433,[],[],[],[],[],[],[],[],"['63702', '63703', '63705', '63704', '63701']","['63709', '63706', '63710', '63707', '63708']","['63720', '63775', '63717', '63713', '63711']","['63765', '63774', '63723', '63722', '63706']"
63230435,[],[],[],[],[],[],[],[],"['63203', '63204', '63202', '63205', '63277']","['63278', '63209', '63207', '63215', '63212']","['63283', '63218', '63213', '63279', '63208']","['63217', '63220', '63280', '63216', '63278']"
63230436,[],[],[],[],[],[],[],[],"['63203', '63204', '63202', '63205', '63277']","['63278', '63209', '63207', '63215', '63212']",,
63230437,[],[],[],[],[],[],[],[],"['63203', '63205', '63204', '63202', '63277']","['63215', '63209', '63212', '63207', '63278']",,
63230438,[],[],[],[],[],[],[],[],"['63203', '63205', '63204', '63202', '63277']","['63212', '63209', '63215', '63278', '63207']","['63218', '63213', '63279', '63208', '63283']","['63217', '63280', '63219', '63216']"
63230439,[],[],[],[],[],[],[],[],"['63203', '63205', '63202', '63204', '63277']","['63212', '63209', '63215', '63278', '63207']","['63218', '63213', '63279', '63208', '63283']","['63280', '63220', '63216', '63217']"
63230440,[],[],[],[],[],[],[],[],"['63203', '63205', '63202', '63204', '63277']","['63212', '63209', '63215', '63278', '63207']",,
63230444,[],[],[],[],[],[],[],[],"['63203', '63205', '63277', '63202', '63204']","['63209', '63207', '63212', '63215', '63278']","['63218', '63213', '63279', '63208', '63283', '63738']","['63220', '63209', '63280', '63216', '63217']"
63230445,[],[],[],[],[],[],[],[],"['63203', '63205', '63277', '63202', '63204']","['63209', '63207', '63212', '63215', '63278']",,
63230446,[],[],[],[],[],[],[],[],"['63203', '63205', '63277', '63202', '63204']","['63209', '63207', '63212', '63215', '63278']",,
63230447,[],[],[],[],[],[],[],[],"['63203', '63205', '63204', '63202', '63277']","['63209', '63207', '63212', '63215', '63278']","['63218', '63213', '63279', '63208', '63283']","['63220', '63280', '63216', '63217', '63278']"
63230449,[],[],[],[],[],[],[],[],"['63203', '63205', '63204', '63202', '63277']","['63209', '63207', '63212', '63215', '63278']","['63277', '63208', '63279', '63218']","['63207', '63278']"
63230450,[],[],[],[],[],[],[],[],"['63203', '63205', '63204', '63202', '63277']","['63209', '63207', '63212', '63215', '63278']","['63283', '63218', '63213', '63279', '63208']","['63220', '63280', '63216', '63217', '63278']"
63230451,[],[],[],[],[],[],[],[],"['63203', '63205', '63204', '63202', '63277']","['63209', '63207', '63212', '63215', '63278']",,
63230452,[],[],[],[],[],[],[],[],"['63705', '63702', '63704', '63703', '63701']","['63709', '63707', '63706', '63710', '63708']","['63702', '63720', '63719']","['63721', '63706', '63710']"
63230454,[],[],[],[],[],[],[],[],"['63705', '63702', '63704', '63703', '63701']","['63709', '63707', '63708', '63710', '63706']","['63716', '63719', '63720', '63711', '63714']","['63765', '63727', '63723', '63724', '63744']"
63230455,[],[],[],[],[],[],[],[],"['63203', '63202', '63205', '63277', '63204']","['63209', '63207', '63215', '63278', '63212']","['63218', '63213', '63279', '63208', '63283']","['63220', '63209', '63216', '63280', '63217']"
63230456,[],[],[],[],[],[],[],[],"['63705', '63702', '63704', '63703', '63701']","['63709', '63707', '63708', '63710', '63706']","['63704', '63702']","['63706', '63708', '63710']"
63230457,[],[],[],[],[],[],[],[],"['63203', '63205', '63204', '63277', '63202']","['63207', '63209', '63212', '63215', '63278']","['63277', '63205']","['63207', '63209', '63278']"
63230458,[],[],[],[],[],[],[],[],"['63203', '63204', '63202', '63205', '63277']","['63278', '63209', '63207', '63215', '63212']",,
63230460,[],[],[],[],[],[],[],[],['63834'],,['Veliki jezikovni modeli s perspektive strojnega učenja'],
63230462,[],[],[],[],[],[],[],[],"['63528', '63506', '63521', '63506A', '63512', '63514', '63541']","['63509', '63530', '63543', '63511']","['63528', '63523', '63527', '63519']","['63553', '63551', '63546H']"
63230463,[],[],[],[],[],[],[],[],"['63506', '63507', '63550', '63506A', '63519', '63520']","['63508', '63557', '63561', '63545B', '63510']","['63506', '63541', '63512']","['63552', '63509', '63543']"
63230465,[],[],[],[],[],[],[],[],"['63506', '63520', '63507', '63550', '63506A', '63519']","['63508', '63557', '63545B', '63532', '63510']","['63519', '63541', '63512']","['63509', '63543', '63551']"
63230466,[],[],[],[],[],[],[],[],"['63564', '63506A', '63519', '63520', '63565']","['63510', '63566', '63545B', '63567']",,
63230467,[],[],[],[],[],[],[],[],"['63564', '63506A', '63519', '63520', '63565']","['63510', '63566', '63545B', '63567']","['63520', '63565', '63564']","['63566', '63567']"
63230468,[],[],[],[],[],[],[],[],"['63506', '63507', '63550', '63506A', '63512', '63541']","['63508', '63557', '63509', '63543']","['63527', '63519', '63520']","['63545B', '63510', '63553']"
63230469,[],[],[],[],[],[],[],[],"['63564', '63506A', '63554', '63565', '63514']","['63552', '63566', '63555', '63567']",,
63230470,[],[],[],[],[],[],[],[],"['63564', '63558', '63506A', '63542', '63565']","['63522', '63566', '63532', '63567']","['63507', '63563', '63520']","['63561', '63546J', '63546I']"
63230471,[],[],[],[],[],[],[],[],"['63521', '63527']","['63551', '63515']","['63541', '63550', '63521']","['63551', '63515']"
63230472,[],[],[],[],[],[],[],[],"['63564', '63506A', '63519', '63520', '63565']","['63510', '63566', '63545B', '63567']","['63514', '63563', '63545C', '63554']","['63566', '63561', '63555']"
63230474,[],[],[],[],[],[],[],[],"['63564', '63506A', '63519', '63520', '63565']","['63510', '63566', '63545B', '63567']","['63523', '63563', '63564']","['63552', '63561', '63560']"
63230475,[],[],[],[],[],[],[],[],"['63564', '63506A', '63519', '63520', '63565']","['63510', '63566', '63545B', '63567']",['63564'],"['63566', '63551', '63567']"
63230476,[],[],[],[],[],[],[],[],"['63506', '63507', '63550', '63506A', '63519', '63520', '63527']","['63508', '63557', '63545B', '63510']","['63506', '63507', '63519']","['63509', '63543']"
63230477,[],[],[],[],[],[],[],[],"['63506', '63558', '63507', '63550', '63506A', '63542']","['63508', '63557', '63522', '63553', '63532']","['63519', '63520', '63527']","['63545B', '63510']"
63230478,[],[],[],[],[],[],[],[],"['63506', '63558', '63507', '63550', '63506A', '63542']","['63508', '63557', '63522', '63553', '63532']","['63506', '63519', '63520', '63527']","['63545B', '63510']"
63230479,[],[],[],[],[],[],[],[],"['63506', '63520', '63506A', '63523', '63519', '63527']","['63510', '63530', '63545B', '63553', '63551']","['63512', '63558', '63542']","['63522', '63532']"
63230480,[],[],[],[],[],[],[],[],"['63512', '63523', '63527', '63541']","['63509', '63561', '63553', '63543', '63551']","['63514', '63507', '63554']","['63522', '63552', '63555']"
63230481,[],[],[],[],[],[],[],[],['63527'],"['63522', '63551', '63515']",['63550'],"['63522', '63551']"
63230482,[],[],[],[],[],[],[],[],"['63521', '63527']","['63522', '63551', '63515']",,"['63522', '63551', '63515']"
63230483,[],[],[],[],[],[],[],[],"['63506', '63506A', '63514', '63519', '63520', '63554']","['63552', '63561', '63545B', '63555', '63510']","['63512', '63541', '63506']","['63543', '63509', '63530', '63546H']"
63230484,[],[],[],[],[],[],[],[],"['63521', '63527']","['63551', '63515']","['63523', '63550', '63554']","['63555', '63551']"
63230485,[],[],[],[],[],[],[],[],"['63521', '63527']","['63551', '63515', '63555']","['63550', '63554']","['63569', '63551']"
63230486,[],[],[],[],[],[],[],[],"['63521', '63527']","['63522', '63551', '63515']",['63521'],"['63522', '63551', '63515']"
63230487,[],[],[],[],[],[],[],[],"['63521', '63527']","['63522', '63551', '63515']",['63541'],['63511']
63230488,[],[],[],[],[],[],[],[],"['63506', '63558', '63506A', '63523', '63542', '63527']","['63522', '63553', '63532', '63551']","['63550', '63514', '63554']","['63552', '63561', '63555']"
63230489,[],[],[],[],[],[],[],[],"['63521', '63527']","['63551', '63515']",['63550'],"['63553', '63555']"
63230490,[],[],[],[],[],[],[],[],"['63564', '63506A', '63519', '63520', '63565']","['63510', '63566', '63545B', '63567']","['63512', '63519']","['63509', '63511']"
63230491,[],[],[],[],[],[],[],[],"['63521', '63527']","['63522', '63551', '63515']","['63550', '63521']",['63522']
63230492,[],[],[],[],[],[],[],[],"['63527', '63519']","['63551', '63515', '63555']","['63550', '63541', '63554']",['63553']
63230493,[],[],[],[],[],[],[],[],"['63521', '63527', '63519']","['63551', '63515']","['63554', '63550']","['63569', '63551']"
63230494,[],[],[],[],[],[],[],[],"['63521', '63527']","['63522', '63551', '63515']","['63550', '63554']","['63553', '63551']"
63230495,[],[],[],[],[],[],[],[],"['63702', '63703', '63705', '63701', '63704']","['63709', '63707', '63708', '63710', '63706']","['63720', '63711', '63717', '63713', '63718']","['63207', '63729', '63722', '63723', '63708', '63765']"
63230497,[],[],[],[],[],[],[],[],"['63704', '63702', '63703', '63701', '63705']","['63709', '63708', '63710', '63706', '63707']","['63719', '63720', '63713', '63711', '63714']","['63722', '63721', '63723', '63725', '63765']"
63230499,[],[],[],[],[],[],[],[],"['63702', '63703', '63705', '63704', '63701']","['63709', '63706', '63710', '63707', '63708']",['63705'],['63710']
63230500,[],[],[],[],[],[],[],[],"['63704', '63702', '63703', '63701', '63705']","['63709', '63706', '63710', '63707', '63708']","['63775', '63715', '63773', '63711']","['63726', '63774', '63723', '63722', '63724', '63710']"
63230501,[],[],[],[],[],[],[],[],"['63704', '63702', '63703', '63701', '63705']",,,
63230502,[],[],[],[],[],[],[],[],"['63521', '63527']","['63551', '63515', '63555']",,
63230503,[],[],[],[],[],[],[],[],"['63702', '63703', '63705', '63701', '63704']","['63709', '63706', '63707', '63710', '63708']","['63716', '63720', '63711', '63713', '63714', '63704']","['63721', '63723', '63725', '63727', '63765']"
63230504,[],[],[],[],[],[],[],[],,,['Veliki jezikovni modeli s perspektive strojnega učenja'],['63818A']
63230507,[],[],[],[],[],[],[],[],['63834'],,,
63230509,[],[],[],[],[],[],[],[],"['63203', '63277', '63204']","['63215', '63212']",,
63230510,[],[],[],[],[],[],[],[],"['63715', '63704', '63711', '63714', '63705']","['63721', '63723', '63706', '63725', '63710', '63726']",,
63230511,[],[],[],[],[],[],[],[],"['63704', '63720', '63705', '63711']","['63727', '63721', '63723', '63710', '63765']",['63711'],['63710']
63230512,[],[],[],[],[],[],[],[],"['63203', '63204', '63202', '63205', '63277']","['63207', '63278', '63209', '63215', '63212']","['63203', '63205', '63277']","['63207', '63209', '63278']"
63230513,[],[],[],[],[],[],[],[],"['63203', '63205', '63202', '63204', '63277']","['63207', '63209', '63278', '63212', '63215']",,
63230514,[],[],[],[],[],[],[],[],"['63704', '63702', '63703', '63705', '63701']","['63709', '63706', '63710', '63707', '63708']",,
63230515,[],[],[],[],[],[],[],[],"['63254', '63264', '63214']","['63287', '63268', '63510', '63281']",,['63281']
63230516,[],[],[],[],[],[],[],[],"['63214', '63254', '63264']","['63287', '63555', '63268', '63560', '63281']",,['63281']
63240001,[],[],[],[],[],[],[],[],[],[],"['63705', '63703', '63704', '63702', '63701']","['63709', '63710', '63707', '63706', '63708']"
63240002,[],[],[],[],[],[],[],[],[],[],"['63705', '63703', '63704', '63702', '63701']","['63709', '63710', '63707', '63706', '63708']"
63240003,[],[],[],[],[],[],[],[],[],[],"['63705', '63703', '63704', '63702', '63701']","['63709', '63710', '63707', '63706', '63708']"
63240004,[],[],[],[],[],[],[],[],[],[],"['63204', '63277', '63203', '63202', '63205']","['63278', '63209', '63215', '63207', '63212']"
63240005,[],[],[],[],[],[],[],[],[],[],"['63204', '63277', '63203', '63202', '63205']","['63278', '63209', '63215', '63207', '63212']"
63240006,[],[],[],[],[],[],[],[],[],[],"['63204', '63277']","['63212', '63278']"
63240007,[],[],[],[],[],[],[],[],[],[],"['63204', '63277', '63203', '63202', '63205']","['63278', '63209', '63215', '63207', '63212']"
63240008,[],[],[],[],[],[],[],[],[],[],"['63204', '63277', '63203', '63202', '63205']","['63278', '63209', '63215', '63207', '63212']"
63240009,[],[],[],[],[],[],[],[],[],[],"['63204', '63277', '63203', '63202', '63205']","['63278', '63209', '63215', '63207', '63212']"
63240010,[],[],[],[],[],[],[],[],[],[],"['63705', '63703', '63704', '63702', '63701']","['63709', '63710', '63707', '63706', '63708']"
63240011,[],[],[],[],[],[],[],[],[],[],"['63705', '63703', '63704', '63702', '63701']","['63709', '63710', '63707', '63706', '63708']"
63240012,[],[],[],[],[],[],[],[],[],[],"['63705', '63703', '63704', '63702', '63701']","['63709', '63710', '63707', '63706', '63708']"
63240013,[],[],[],[],[],[],[],[],[],[],"['63204', '63277', '63203', '63202', '63205']","['63278', '63209', '63215', '63207', '63212']"
63240014,[],[],[],[],[],[],[],[],[],[],"['63204', '63277', '63203', '63202', '63205']","['63278', '63209', '63215', '63207', '63212']"
63240015,[],[],[],[],[],[],[],[],[],[],"['63204', '63277', '63203', '63202', '63205']","['63278', '63209', '63215', '63207', '63212']"
63240016,[],[],[],[],[],[],[],[],[],[],"['63204', '63277', '63203', '63202', '63205']","['63278', '63209', '63215', '63207', '63212']"
63240017,[],[],[],[],[],[],[],[],[],[],"['63705', '63703', '63704', '63702', '63701']","['63709', '63710', '63707', '63706', '63708']"
63240018,[],[],[],[],[],[],[],[],[],[],"['63204', '63277', '63203', '63202', '63205']","['63278', '63209', '63215', '63207', '63212']"
63240019,[],[],[],[],[],[],[],[],[],[],"['63705', '63703', '63704', '63702', '63701']","['63709', '63710', '63707', '63706', '63708']"
63240020,[],[],[],[],[],[],[],[],[],[],"['63204', '63277', '63203', '63202', '63205']","['63278', '63209', '63215', '63207', '63212']"
63240021,[],[],[],[],[],[],[],[],[],[],"['63705', '63703', '63704', '63702', '63701']","['63709', '63710', '63707', '63706', '63708']"
63240022,[],[],[],[],[],[],[],[],[],[],"['63705', '63703', '63704', '63702', '63701']","['63709', '63710', '63707', '63706', '63708']"
63240023,[],[],[],[],[],[],[],[],[],[],"['63204', '63277', '63203', '63202', '63205']","['63278', '63209', '63215', '63207', '63212']"
63240024,[],[],[],[],[],[],[],[],[],[],"['63204', '63277', '63203', '63202', '63205']","['63278', '63209', '63215', '63207', '63212']"
63240025,[],[],[],[],[],[],[],[],[],[],"['63705', '63703', '63704', '63702', '63701']","['63709', '63710', '63707', '63706', '63708']"
63240026,[],[],[],[],[],[],[],[],[],[],"['63705', '63703', '63704', '63702', '63701']","['63709', '63710', '63707', '63706', '63708']"
63240027,[],[],[],[],[],[],[],[],[],[],"['63705', '63703', '63704', '63702', '63701']","['63709', '63710', '63707', '63706', '63708']"
63240028,[],[],[],[],[],[],[],[],[],[],"['63705', '63703', '63704', '63702', '63701']","['63709', '63710', '63707', '63706', '63708']"
63240029,[],[],[],[],[],[],[],[],[],[],"['63705', '63703', '63702', '63704', '63701']","['63709', '63710', '63706', '63708', '63707']"
63240030,[],[],[],[],[],[],[],[],[],[],"['63705', '63703', '63702', '63704', '63701']","['63709', '63710', '63706', '63708', '63707']"
63240031,[],[],[],[],[],[],[],[],[],[],"['63705', '63703', '63702', '63704', '63701']","['63709', '63710', '63706', '63708', '63707']"
63240032,[],[],[],[],[],[],[],[],[],[],"['63204', '63277', '63203', '63202', '63205']","['63209', '63207', '63215', '63212', '63278']"
63240033,[],[],[],[],[],[],[],[],[],[],"['63705', '63703', '63702', '63704', '63701']","['63709', '63710', '63706', '63708', '63707']"
63240034,[],[],[],[],[],[],[],[],[],[],"['63204', '63277', '63203', '63202', '63205']","['63209', '63207', '63215', '63212', '63278']"
63240035,[],[],[],[],[],[],[],[],[],[],"['63204', '63277', '63203', '63202', '63205']","['63209', '63207', '63215', '63212', '63278']"
63240036,[],[],[],[],[],[],[],[],[],[],"['63705', '63703', '63702', '63704', '63701']","['63709', '63710', '63706', '63708', '63707']"
63240038,[],[],[],[],[],[],[],[],[],[],"['63705', '63703', '63702', '63704', '63701']","['63709', '63710', '63706', '63708', '63707']"
63240039,[],[],[],[],[],[],[],[],[],[],"['63705', '63703', '63702', '63704', '63701']","['63709', '63710', '63706', '63708', '63707']"
63240040,[],[],[],[],[],[],[],[],[],[],"['63204', '63277', '63203', '63202', '63205']","['63209', '63207', '63215', '63212', '63278']"
63240041,[],[],[],[],[],[],[],[],[],[],"['63204', '63277', '63203', '63202', '63205']","['63209', '63207', '63215', '63212', '63278']"
63240042,[],[],[],[],[],[],[],[],[],[],"['63204', '63277', '63203', '63202', '63205']","['63209', '63207', '63215', '63212', '63278']"
63240043,[],[],[],[],[],[],[],[],[],[],"['63705', '63703', '63702', '63704', '63701']","['63709', '63710', '63706', '63708', '63707']"
63240045,[],[],[],[],[],[],[],[],[],[],"['63204', '63277', '63203', '63202', '63205']","['63209', '63207', '63215', '63212', '63278']"
63240046,[],[],[],[],[],[],[],[],[],[],"['63705', '63703', '63702', '63704', '63701']","['63709', '63710', '63706', '63708', '63707']"
63240047,[],[],[],[],[],[],[],[],[],[],"['63705', '63703', '63702', '63704', '63701']","['63709', '63710', '63706', '63708', '63707']"
63240048,[],[],[],[],[],[],[],[],[],[],"['63204', '63277', '63203', '63202', '63205']","['63209', '63207', '63215', '63212', '63278']"
63240049,[],[],[],[],[],[],[],[],[],[],"['63204', '63277']","['63212', '63278']"
63240050,[],[],[],[],[],[],[],[],[],[],"['63204', '63277', '63203', '63202', '63205']","['63209', '63207', '63215', '63212', '63278']"
63240051,[],[],[],[],[],[],[],[],[],[],"['63705', '63703', '63702', '63704', '63701']","['63709', '63710', '63706', '63708', '63707']"
63240052,[],[],[],[],[],[],[],[],[],[],"['63705', '63703', '63702', '63704', '63701']","['63709', '63710', '63706', '63708', '63707']"
63240053,[],[],[],[],[],[],[],[],[],[],"['63705', '63703', '63702', '63704', '63701']","['63709', '63710', '63706', '63708', '63707']"
63240054,[],[],[],[],[],[],[],[],[],[],"['63705', '63703', '63702', '63704', '63701']","['63709', '63710', '63706', '63708', '63707']"
63240055,[],[],[],[],[],[],[],[],[],[],"['63705', '63703', '63702', '63704', '63701']","['63709', '63710', '63706', '63708', '63707']"
63240056,[],[],[],[],[],[],[],[],[],[],"['63705', '63703', '63702', '63701', '63704']","['63710', '63709', '63708', '63707', '63706']"
63240057,[],[],[],[],[],[],[],[],[],[],"['63204', '63277']","['63212', '63278']"
63240058,[],[],[],[],[],[],[],[],[],[],"['63204', '63277', '63203', '63202', '63205']","['63209', '63207', '63215', '63212', '63278']"
63240059,[],[],[],[],[],[],[],[],[],[],"['63705', '63703', '63702', '63701', '63704']","['63710', '63709', '63708', '63707', '63706']"
63240060,[],[],[],[],[],[],[],[],[],[],"['63705', '63703', '63702', '63701', '63704']","['63710', '63709', '63708', '63707', '63706']"
63240062,[],[],[],[],[],[],[],[],[],[],"['63204', '63277', '63203', '63202', '63205']","['63209', '63207', '63215', '63212', '63278']"
63240063,[],[],[],[],[],[],[],[],[],[],"['63705', '63703', '63702', '63701', '63704']","['63710', '63709', '63708', '63707', '63706']"
63240064,[],[],[],[],[],[],[],[],[],[],"['63705', '63703', '63702', '63701', '63704']","['63710', '63709', '63708', '63707', '63706']"
63240065,[],[],[],[],[],[],[],[],[],[],"['63204', '63277']","['63212', '63278']"
63240066,[],[],[],[],[],[],[],[],[],[],"['63705', '63703', '63702', '63701', '63704']","['63710', '63709', '63708', '63707', '63706']"
63240067,[],[],[],[],[],[],[],[],[],[],"['63204', '63277', '63205', '63203', '63202']","['63209', '63207', '63215', '63212', '63278']"
63240068,[],[],[],[],[],[],[],[],[],[],"['63204', '63277', '63205', '63203', '63202']","['63215', '63209', '63212', '63278', '63207']"
63240069,[],[],[],[],[],[],[],[],[],[],"['63204', '63277', '63205', '63203', '63202']","['63215', '63209', '63212', '63278', '63207']"
63240070,[],[],[],[],[],[],[],[],[],[],"['63705', '63703', '63702', '63701', '63704']","['63710', '63709', '63708', '63707', '63706']"
63240071,[],[],[],[],[],[],[],[],[],[],"['63705', '63703', '63702', '63701', '63704']","['63710', '63709', '63708', '63707', '63706']"
63240072,[],[],[],[],[],[],[],[],[],[],"['63204', '63277', '63205', '63203', '63202']","['63215', '63209', '63212', '63278', '63207']"
63240073,[],[],[],[],[],[],[],[],[],[],"['63705', '63703', '63702', '63701', '63704']","['63710', '63709', '63708', '63707', '63706']"
63240074,[],[],[],[],[],[],[],[],[],[],"['63705', '63703', '63702', '63701', '63704']","['63710', '63709', '63708', '63707', '63706']"
63240075,[],[],[],[],[],[],[],[],[],[],"['63705', '63703', '63702', '63701', '63704']","['63710', '63709', '63708', '63707', '63706']"
63240076,[],[],[],[],[],[],[],[],[],[],"['63204', '63277', '63205', '63203', '63202']","['63215', '63209', '63212', '63278', '63207']"
63240077,[],[],[],[],[],[],[],[],[],[],"['63705', '63703', '63702', '63701', '63704']","['63710', '63709', '63708', '63707', '63706']"
63240078,[],[],[],[],[],[],[],[],[],[],"['63204', '63277', '63205', '63203', '63202']","['63215', '63209', '63212', '63278', '63207']"
63240079,[],[],[],[],[],[],[],[],[],[],"['63204', '63277', '63205', '63203', '63202']","['63215', '63209', '63212', '63278', '63207', '63706', '63708', '63710', '63709']"
63240080,[],[],[],[],[],[],[],[],[],[],"['63204', '63277', '63205', '63203', '63202']","['63215', '63209', '63212', '63278', '63207']"
63240081,[],[],[],[],[],[],[],[],[],[],"['63204', '63277']","['63212', '63278']"
63240082,[],[],[],[],[],[],[],[],[],[],"['63204', '63277', '63205', '63203', '63202']","['63215', '63209', '63212', '63278', '63207']"
63240083,[],[],[],[],[],[],[],[],[],[],"['63705', '63703', '63702', '63701', '63704']","['63710', '63709', '63708', '63707', '63706']"
63240084,[],[],[],[],[],[],[],[],[],[],"['63204', '63277', '63205', '63203', '63202']","['63215', '63209', '63212', '63278', '63207']"
63240085,[],[],[],[],[],[],[],[],[],[],"['63204', '63277', '63205', '63203', '63202']","['63215', '63209', '63212', '63278', '63207']"
63240086,[],[],[],[],[],[],[],[],[],[],"['63204', '63277']","['63212', '63278']"
63240087,[],[],[],[],[],[],[],[],[],[],"['63705', '63703', '63704', '63702', '63701']","['63707', '63706', '63709', '63710', '63708']"
63240088,[],[],[],[],[],[],[],[],[],[],"['63705', '63703', '63704', '63702', '63701']","['63707', '63706', '63709', '63710', '63708']"
63240089,[],[],[],[],[],[],[],[],[],[],"['63705', '63703', '63704', '63702', '63701']","['63707', '63706', '63709', '63710', '63708']"
63240090,[],[],[],[],[],[],[],[],[],[],"['63204', '63277', '63205', '63203', '63202']","['63215', '63209', '63212', '63278', '63207']"
63240091,[],[],[],[],[],[],[],[],[],[],"['63204', '63277', '63205', '63203', '63202']","['63215', '63209', '63212', '63278', '63207']"
63240092,[],[],[],[],[],[],[],[],[],[],"['63705', '63703', '63704', '63702', '63701']","['63707', '63706', '63709', '63710', '63708']"
63240093,[],[],[],[],[],[],[],[],[],[],"['63705', '63703', '63704', '63702', '63701']","['63707', '63706', '63709', '63710', '63708']"
63240094,[],[],[],[],[],[],[],[],[],[],"['63204', '63277', '63205', '63203', '63202']","['63215', '63209', '63212', '63278', '63207']"
63240095,[],[],[],[],[],[],[],[],[],[],"['63204', '63277']","['63212', '63278']"
63240096,[],[],[],[],[],[],[],[],[],[],"['63204', '63277', '63205', '63203', '63202']","['63209', '63212', '63215', '63278', '63207']"
63240097,[],[],[],[],[],[],[],[],[],[],"['63204', '63277', '63205', '63203', '63202']","['63215', '63209', '63212', '63278', '63207']"
63240098,[],[],[],[],[],[],[],[],[],[],"['63705', '63703', '63704', '63702', '63701']","['63707', '63706', '63709', '63710', '63708']"
63240099,[],[],[],[],[],[],[],[],[],[],"['63204', '63277', '63205', '63203', '63202']","['63209', '63212', '63215', '63278', '63207']"
